sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"iPhone (2)","9.2.1","<<HKDevice: 0x2821c8cd0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-16 15:26:18 -0400,2016-02-16 14:01:41 -0400,2016-02-16 14:01:41 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821c8c30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-17 11:42:36 -0400,2016-02-17 11:34:22 -0400,2016-02-17 11:34:22 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821c8b90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-17 14:36:17 -0400,2016-02-17 13:42:22 -0400,2016-02-17 13:42:22 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821c8e60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-17 15:36:17 -0400,2016-02-17 15:04:19 -0400,2016-02-17 15:04:19 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821c8e10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-17 16:36:51 -0400,2016-02-17 16:15:57 -0400,2016-02-17 16:15:57 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821c8d70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-18 00:36:17 -0400,2016-02-18 00:08:01 -0400,2016-02-18 00:08:01 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0050>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-18 12:36:17 -0400,2016-02-18 11:49:40 -0400,2016-02-18 11:49:40 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f03c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-18 17:42:18 -0400,2016-02-18 17:32:22 -0400,2016-02-18 17:32:22 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0320>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-18 17:42:18 -0400,2016-02-18 17:32:37 -0400,2016-02-18 17:32:37 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f07d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 00:36:17 -0400,2016-02-18 23:59:20 -0400,2016-02-18 23:59:20 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f02d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 00:36:17 -0400,2016-02-19 00:02:03 -0400,2016-02-19 00:02:03 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f00a0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 10:12:11 -0400,2016-02-19 09:53:59 -0400,2016-02-19 09:53:59 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f1180>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 11:12:03 -0400,2016-02-19 10:48:58 -0400,2016-02-19 10:48:58 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0af0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 13:13:12 -0400,2016-02-19 12:38:09 -0400,2016-02-19 12:38:09 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f19f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 17:12:21 -0400,2016-02-19 16:37:18 -0400,2016-02-19 16:37:18 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f1450>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 18:12:05 -0400,2016-02-19 17:45:02 -0400,2016-02-19 17:45:02 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2080>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 18:12:05 -0400,2016-02-19 17:54:12 -0400,2016-02-19 17:54:12 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2760>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 19:21:41 -0400,2016-02-19 18:11:27 -0400,2016-02-19 18:11:27 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2030>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-19 21:15:30 -0400,2016-02-19 20:44:51 -0400,2016-02-19 20:44:51 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2120>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-20 09:14:08 -0400,2016-02-20 08:21:54 -0400,2016-02-20 08:21:54 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2c60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-20 10:12:02 -0400,2016-02-20 09:26:56 -0400,2016-02-20 09:26:56 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2d00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-20 23:13:19 -0400,2016-02-20 22:55:35 -0400,2016-02-20 22:55:35 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2d50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-21 02:24:30 -0400,2016-02-21 00:44:16 -0400,2016-02-21 00:44:16 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f3e30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-21 02:24:30 -0400,2016-02-21 01:27:40 -0400,2016-02-21 01:27:40 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f3d90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-21 13:43:15 -0400,2016-02-21 13:09:21 -0400,2016-02-21 13:09:21 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f3cf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-21 17:46:27 -0400,2016-02-21 16:55:15 -0400,2016-02-21 16:55:15 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f3c50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-22 11:42:42 -0400,2016-02-22 10:56:16 -0400,2016-02-22 10:56:16 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0e10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-22 11:42:42 -0400,2016-02-22 11:32:51 -0400,2016-02-22 11:32:51 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0f50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-22 19:44:24 -0400,2016-02-22 19:11:54 -0400,2016-02-22 19:11:54 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0f00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-22 20:42:02 -0400,2016-02-22 20:20:23 -0400,2016-02-22 20:20:23 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f1a40>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-22 20:42:02 -0400,2016-02-22 20:26:44 -0400,2016-02-22 20:26:44 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f35c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-22 21:42:02 -0400,2016-02-22 21:12:43 -0400,2016-02-22 21:12:43 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f31b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-23 10:42:02 -0400,2016-02-23 10:16:26 -0400,2016-02-23 10:16:26 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f3110>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-23 11:42:32 -0400,2016-02-23 10:53:00 -0400,2016-02-23 10:53:00 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2b20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-23 11:42:32 -0400,2016-02-23 10:55:43 -0400,2016-02-23 10:55:43 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f3020>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-23 12:42:31 -0400,2016-02-23 12:38:29 -0400,2016-02-23 12:38:29 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f3200>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-23 16:42:45 -0400,2016-02-23 16:06:23 -0400,2016-02-23 16:06:23 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f3070>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-23 18:42:02 -0400,2016-02-23 18:13:00 -0400,2016-02-23 18:13:00 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2e90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-23 22:15:00 -0400,2016-02-23 21:08:24 -0400,2016-02-23 21:08:24 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2f80>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-24 11:42:02 -0400,2016-02-24 11:04:58 -0400,2016-02-24 11:04:58 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f2df0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-24 16:45:01 -0400,2016-02-24 16:40:42 -0400,2016-02-24 16:40:42 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0730>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-24 21:42:02 -0400,2016-02-24 20:50:05 -0400,2016-02-24 20:50:05 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0370>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-25 11:42:04 -0400,2016-02-25 11:02:40 -0400,2016-02-25 11:02:40 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821f0960>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-25 11:42:04 -0400,2016-02-25 11:12:54 -0400,2016-02-25 11:12:54 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ee850>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-25 11:42:04 -0400,2016-02-25 11:20:54 -0400,2016-02-25 11:20:54 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ed040>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-25 13:42:40 -0400,2016-02-25 12:58:52 -0400,2016-02-25 12:58:52 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ec9b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-25 13:42:40 -0400,2016-02-25 13:03:30 -0400,2016-02-25 13:03:30 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ee940>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-25 18:42:02 -0400,2016-02-25 18:00:08 -0400,2016-02-25 18:00:08 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ee800>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-25 19:51:05 -0400,2016-02-25 18:43:57 -0400,2016-02-25 18:43:57 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ecff0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-26 03:24:28 -0400,2016-02-26 01:14:05 -0400,2016-02-26 01:14:05 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ee9e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-26 03:24:28 -0400,2016-02-26 02:32:45 -0400,2016-02-26 02:32:45 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eeb70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-26 03:24:28 -0400,2016-02-26 02:33:40 -0400,2016-02-26 02:33:40 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ecbe0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-26 10:42:37 -0400,2016-02-26 10:21:16 -0400,2016-02-26 10:21:16 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ecfa0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-26 11:40:36 -0400,2016-02-26 10:58:20 -0400,2016-02-26 10:58:20 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eedf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-26 19:34:28 -0400,2016-02-26 18:55:06 -0400,2016-02-26 18:55:06 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eee90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-26 22:02:05 -0400,2016-02-26 21:40:50 -0400,2016-02-26 21:40:50 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eed50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-26 22:34:28 -0400,2016-02-26 21:59:50 -0400,2016-02-26 21:59:50 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ec0f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-27 12:39:37 -0400,2016-02-27 11:48:14 -0400,2016-02-27 11:48:14 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eeda0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-27 13:40:02 -0400,2016-02-27 13:15:37 -0400,2016-02-27 13:15:37 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eef80>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-27 13:40:02 -0400,2016-02-27 13:33:43 -0400,2016-02-27 13:33:43 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef070>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-27 15:42:10 -0400,2016-02-27 14:39:08 -0400,2016-02-27 14:39:08 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ec1e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-27 15:42:10 -0400,2016-02-27 15:23:29 -0400,2016-02-27 15:23:29 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef200>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-27 19:38:45 -0400,2016-02-27 19:12:16 -0400,2016-02-27 19:12:16 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eefd0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-27 20:38:24 -0400,2016-02-27 20:33:57 -0400,2016-02-27 20:33:57 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef160>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-28 00:45:02 -0400,2016-02-27 23:53:51 -0400,2016-02-27 23:53:51 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef2f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-28 00:45:02 -0400,2016-02-27 23:54:16 -0400,2016-02-27 23:54:16 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef390>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-28 02:45:00 -0400,2016-02-28 02:18:57 -0400,2016-02-28 02:18:57 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef430>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-28 18:38:12 -0400,2016-02-28 18:03:14 -0400,2016-02-28 18:03:14 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef4d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-29 13:38:52 -0400,2016-02-29 12:37:41 -0400,2016-02-29 12:37:41 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef570>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-29 14:38:36 -0400,2016-02-29 14:15:40 -0400,2016-02-29 14:15:40 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef610>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-29 16:38:12 -0400,2016-02-29 16:36:06 -0400,2016-02-29 16:36:06 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef6b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-02-29 19:38:17 -0400,2016-02-29 18:43:49 -0400,2016-02-29 18:43:49 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef750>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-01 08:00:47 -0400,2016-03-01 07:20:57 -0400,2016-03-01 07:20:57 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef7f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-01 08:00:47 -0400,2016-03-01 07:28:05 -0400,2016-03-01 07:28:05 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef890>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-01 11:38:12 -0400,2016-03-01 11:02:19 -0400,2016-03-01 11:02:19 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef930>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-01 13:38:23 -0400,2016-03-01 12:45:14 -0400,2016-03-01 12:45:14 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef9d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-01 19:38:12 -0400,2016-03-01 18:44:30 -0400,2016-03-01 18:44:30 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821efa70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-01 20:38:12 -0400,2016-03-01 19:38:33 -0400,2016-03-01 19:38:33 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821efb10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-01 22:41:30 -0400,2016-03-01 21:42:12 -0400,2016-03-01 21:42:12 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef840>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-02 10:38:12 -0400,2016-03-02 09:38:06 -0400,2016-03-02 09:38:06 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef8e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-02 13:38:30 -0400,2016-03-02 12:39:24 -0400,2016-03-02 12:39:24 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ef980>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-02 17:46:22 -0400,2016-03-02 16:38:37 -0400,2016-03-02 16:38:37 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821efa20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-02 21:38:12 -0400,2016-03-02 21:12:42 -0400,2016-03-02 21:12:42 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821efe30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-03 11:49:02 -0400,2016-03-03 11:29:22 -0400,2016-03-03 11:29:22 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821efed0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-03 19:38:12 -0400,2016-03-03 19:14:10 -0400,2016-03-03 19:14:10 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ed590>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-03 21:38:12 -0400,2016-03-03 21:00:11 -0400,2016-03-03 21:00:11 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eff70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-03 22:39:31 -0400,2016-03-03 22:02:05 -0400,2016-03-03 22:02:05 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ea030>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-04 10:12:24 -0400,2016-03-04 09:38:14 -0400,2016-03-04 09:38:14 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821e9b80>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-04 19:08:17 -0400,2016-03-04 18:31:59 -0400,2016-03-04 18:31:59 -0400,2
"iPhone (2)","9.2.1","<<HKDevice: 0x2821eaad0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-04 20:09:01 -0400,2016-03-04 19:52:54 -0400,2016-03-04 19:52:54 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ea440>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-04 21:09:28 -0400,2016-03-04 20:26:16 -0400,2016-03-04 20:26:16 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ebd40>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-06 15:41:26 -0400,2016-03-06 15:21:37 -0400,2016-03-06 15:21:37 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ebc00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-07 09:51:44 -0400,2016-03-07 09:24:39 -0400,2016-03-07 09:24:39 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821ebca0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-07 11:38:12 -0400,2016-03-07 10:51:43 -0400,2016-03-07 10:51:43 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821e9e50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-07 11:38:12 -0400,2016-03-07 11:00:40 -0400,2016-03-07 11:00:40 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821e9ea0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-07 14:38:47 -0400,2016-03-07 14:18:57 -0400,2016-03-07 14:18:57 -0400,1
"iPhone (2)","9.2.1","<<HKDevice: 0x2821e92c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:9.2.1>","FlightsClimbed","count",2016-03-07 20:38:31 -0400,2016-03-07 19:44:54 -0400,2016-03-07 19:44:54 -0400,1
